dup_hash,n_labels,labels,occurrences
1927892138938084792,2,Benign|Infilteration,2
1929311255353935139,2,Benign|Infilteration,2
1930323230966917516,2,Benign|Infilteration,2
1932526956465266922,2,Benign|Infilteration,2
1932976105489737387,2,Benign|Infilteration,2
1934105360824111085,2,Benign|Infilteration,2
1935898856845843648,2,Benign|Infilteration,2
1939177030273585191,2,Benign|Infilteration,2
1940984457096523768,2,Benign|Infilteration,2
1941836157417639834,2,Benign|Infilteration,2
1948566691961660395,2,Benign|Infilteration,2
1953899289968640905,2,Benign|Infilteration,2
1958022654709089631,2,Benign|Infilteration,2
1969198206928904272,2,Benign|Infilteration,2
1972005308031084075,2,Benign|Infilteration,2
1973374091894436451,2,Benign|Infilteration,2
1977764144966852923,2,Benign|Infilteration,2
1980167301127460203,2,Benign|Infilteration,2
1982548913405783176,2,Benign|Infilteration,2
1983801664122261452,2,Benign|Infilteration,2
1984199193689824176,2,Benign|Infilteration,2
1985124678265988818,2,Benign|Infilteration,2
1988599862232023078,2,Benign|Infilteration,2
1995112331579089367,2,Benign|Infilteration,2
2006098852804030595,2,Benign|Infilteration,2
2006928499657013787,2,Benign|Infilteration,2
2012520458559573023,2,Benign|Infilteration,2
2016959719870478495,2,Benign|Infilteration,2
2017422006403430557,2,Benign|Infilteration,2
2020875023353681195,2,Benign|Infilteration,2
2025222914633143355,2,Benign|Infilteration,2
2026175219757735111,2,Benign|Infilteration,2
2028378545214501002,2,Benign|Infilteration,2
2028419049370977972,2,Benign|Infilteration,2
2028929064222542110,2,Benign|Infilteration,2
2035164015239041265,2,Benign|Infilteration,2
2037325430799417871,2,Benign|Infilteration,2
2041110932967152276,2,Benign|Infilteration,2
2050504872594564105,2,Benign|Infilteration,2
2050957452952956312,2,Benign|Infilteration,2
2056378251548285425,2,Benign|Infilteration,2
2059908936981669347,2,Benign|Infilteration,2
2060897667931799207,2,Benign|Infilteration,2
2062238483933405856,2,Benign|Infilteration,2
2062261923448045659,2,Benign|Infilteration,2
2063866148190593436,2,Benign|Infilteration,2
2067607006449097028,2,Benign|Infilteration,2
2067778829612851104,2,Benign|Infilteration,2
2071408364691362269,2,Benign|Infilteration,2
2072747544630358948,2,Benign|Infilteration,2
2074725789276435458,2,Benign|Infilteration,2
2075784428057655073,2,Benign|Infilteration,2
2077117376720278024,2,Benign|Infilteration,2
2079229578948836855,2,Benign|Infilteration,2
2079966664387956705,2,Benign|Infilteration,2
2080253380921530640,2,Benign|Infilteration,2
2087989900806190350,2,Benign|Infilteration,2
2088752313777058740,2,Benign|Infilteration,2
2089305020067203123,2,Benign|Infilteration,2
2092068881876134654,2,Benign|Infilteration,2
2095083950647246576,2,Benign|Infilteration,2
2097129679838107674,2,Benign|Infilteration,2
2097405804211395209,2,Benign|Infilteration,2
2098103288337848042,2,Benign|Infilteration,2
2099799248012181141,2,Benign|Infilteration,2
2100881779580364445,2,Benign|Infilteration,2
2105420593491429177,2,Benign|Infilteration,2
2110820732354400751,2,Benign|Infilteration,2
2122475659227191122,2,Benign|Infilteration,2
2123644293726747523,2,Benign|Infilteration,2
2124617804642850311,2,Benign|Infilteration,2
2125927925064302245,2,Benign|Infilteration,2
2132116580735641188,2,Benign|Infilteration,2
2136158803388848385,2,Benign|Infilteration,2
2137753321065916749,2,Benign|Infilteration,2
2142103874587650873,2,Benign|Infilteration,2
2142679949505777601,2,Benign|Infilteration,2
2143744313082616276,2,Benign|Infilteration,2
2145355242924012528,2,Benign|Infilteration,2
2146079327202335739,2,Benign|Infilteration,2
2146311498054250112,2,Benign|Infilteration,2
2148133940092336169,2,Benign|Infilteration,2
2152651386351175394,2,Benign|Infilteration,2
2155147267194311946,2,Benign|Infilteration,2
2158676343399355271,2,Benign|Infilteration,2
2168618271328635920,2,Benign|Infilteration,2
2181496737508762130,2,Benign|Infilteration,2
2181550193038868312,2,Benign|Infilteration,2
2182256139747211634,2,Benign|Infilteration,2
2185260929488324943,2,Benign|Infilteration,2
2189680902894671051,2,Benign|Infilteration,2
2200543682440714533,2,Benign|Infilteration,2
2201839617081817349,2,Benign|Infilteration,2
2202829439874320686,2,Benign|Infilteration,2
2203006593091437697,2,Benign|Infilteration,2
2204077288937380029,2,Benign|Infilteration,2
2205678208473642608,2,Benign|Infilteration,2
2214755117122895808,2,Benign|Infilteration,2
2214830088614513197,2,Benign|Infilteration,2
2215706640605292344,2,Benign|Infilteration,2
2216038810382642402,2,Benign|Infilteration,2
2216520942854105270,2,Benign|Infilteration,2
2227693411270004259,2,Benign|Infilteration,2
2228572143807327697,2,Benign|Infilteration,2
2230032054804971124,2,Benign|Infilteration,2
2238793367575917657,2,Benign|Infilteration,2
2239662150668589251,2,Benign|Infilteration,2
2243055088664470981,2,Benign|Infilteration,2
2251887596961238720,2,Benign|Infilteration,2
2256002198645950124,2,Benign|Infilteration,2
2258688087193479389,2,Benign|Infilteration,2
2261436776223161563,2,Benign|Infilteration,2
2271614496247143256,2,Benign|Infilteration,2
2284595947957128813,2,Benign|Infilteration,2
2284653343362612989,2,Benign|Infilteration,2
2299358647424190484,2,Benign|Infilteration,2
2303984546554371765,2,Benign|Infilteration,2
2315033673580759587,2,Benign|Infilteration,2
2316895731623648201,2,Benign|Infilteration,2
2317505340627494963,2,Benign|Infilteration,2
2317939142857078946,2,Benign|Infilteration,2
2319184306400738964,2,Benign|Infilteration,2
2322841395600116857,2,Benign|Infilteration,2
2323616912362721318,2,Benign|Infilteration,2
2323686341827982856,2,Benign|Infilteration,2
2324373689991850587,2,Benign|Infilteration,2
2326357934087300866,2,Benign|Infilteration,2
2328481118118755713,2,Benign|Infilteration,2
2330181567549969038,2,Benign|Infilteration,2
2333276678621945945,2,Benign|Infilteration,2
2333717824169845998,2,Benign|Infilteration,2
2338373306557545057,2,Benign|Infilteration,2
2338547787398031878,2,Benign|Infilteration,2
2342236518458438458,2,Benign|Infilteration,2
2346940287441808987,2,Benign|Infilteration,2
2351647263621335785,2,Benign|Infilteration,2
2357042050040102537,2,Benign|Infilteration,2
2358563940380608381,2,Benign|Infilteration,2
2363691299149334532,2,Benign|Infilteration,2
2364611003832708839,2,Benign|Infilteration,2
2364708066084984355,2,Benign|Infilteration,2
2365878233911776085,2,Benign|Infilteration,2
2369217199527591465,2,Benign|Infilteration,2
2370825001065207715,2,Benign|Infilteration,2
2370842051890405030,2,Benign|Infilteration,2
2375298244137947848,2,Benign|Infilteration,2
2375665809000969161,2,Benign|Infilteration,2
2378286342534672399,2,Benign|Infilteration,2
2381841991787006689,2,Benign|Infilteration,2
2382926336326946426,2,Benign|Infilteration,2
2389248880316053161,2,Benign|Infilteration,2
2392938251526050553,2,Benign|Infilteration,2
2394154729184700009,2,Benign|Infilteration,2
2395627343621022726,2,Benign|Infilteration,2
2396784528814222430,2,Benign|Infilteration,2
2403531048727948764,2,Benign|Infilteration,2
2409088459633295160,2,Benign|Infilteration,2
2411082712669496212,2,Benign|Infilteration,2
2415837558366719184,2,Benign|Infilteration,2
2417012421310938522,2,Benign|Infilteration,2
2417221037394904114,2,Benign|Infilteration,2
2420850211482732267,2,Benign|Infilteration,2
2423083044400470194,2,Benign|Infilteration,2
2423381881614726239,2,Benign|Infilteration,2
2424514227089502447,2,Benign|Infilteration,2
2425368881989841634,2,Benign|Infilteration,2
2427687474015570555,2,Benign|Infilteration,2
2428008129759944572,2,Benign|Infilteration,2
2428297468489926329,2,Benign|Infilteration,2
2435902004882400455,2,Benign|Infilteration,2
2436726617474694097,2,Benign|Infilteration,2
2437255701278068722,2,Benign|Infilteration,2
2443099166098290957,2,Benign|Infilteration,2
2450093283626557044,2,Benign|Infilteration,2
2452383385219261073,2,Benign|Infilteration,2
2453887425041269960,2,Benign|Infilteration,2
2465077146825989521,2,Benign|Infilteration,2
2467261502039869026,2,Benign|Infilteration,2
2470517917407155617,2,Benign|Infilteration,2
2472513783425542874,2,Benign|Infilteration,2
2474181428653375976,2,Benign|Infilteration,2
2476350636112450188,2,Benign|Infilteration,2
2478250263496674973,2,Benign|Infilteration,2
2479878568084677233,2,Benign|Infilteration,2
2486735200765260001,2,Benign|Infilteration,2
2487141962720088827,2,Benign|Infilteration,2
2487951412536012492,2,Benign|Infilteration,2
2491805070293783713,2,Benign|Infilteration,2
2492134404845996318,2,Benign|Infilteration,2
2493939388160378295,2,Benign|Infilteration,2
2500496575092102289,2,Benign|Infilteration,2
2505829924978249899,2,Benign|Infilteration,2
2507357736327632513,2,Benign|Infilteration,2
2507861817177373906,2,Benign|Infilteration,2
2508470116365263630,2,Benign|Infilteration,2
2511665576476204953,2,Benign|Infilteration,2
2514425904951975839,2,Benign|Infilteration,2
2516594400334053845,2,Benign|Infilteration,2
2516923548144246699,2,Benign|Infilteration,2
2527642449642044300,2,Benign|Infilteration,2
2528273042531836958,2,Benign|Infilteration,2
2531601413559495992,2,Benign|Infilteration,2
2533971510590019188,2,Benign|Infilteration,2
2534080839672350394,2,Benign|Infilteration,2
2542815589490089163,2,Benign|Infilteration,2
2545509056016968893,2,Benign|Infilteration,2
2546662708982417429,2,Benign|Infilteration,2
2551737919346997367,2,Benign|Infilteration,2
2551980164888101520,2,Benign|Infilteration,2
2553639452345820314,2,Benign|Infilteration,2
2554287176441189433,2,Benign|Infilteration,2
2554948026227694738,2,Benign|Infilteration,2
2555000431534458331,2,Benign|Infilteration,2
2562444392920173765,2,Benign|Infilteration,2
2563249137649113953,2,Benign|Infilteration,2
2563494019089962888,2,Benign|Infilteration,2
2565692154429877579,2,Benign|Infilteration,2
2568050366040446510,2,Benign|Infilteration,2
2572242112091580826,2,Benign|Infilteration,2
2572641016653462888,2,Benign|Infilteration,2
2575613484523791149,2,Benign|Infilteration,2
2576209311820407856,2,Benign|Infilteration,2
2578574894916514819,2,Benign|Infilteration,2
2580477504716998382,2,Benign|Infilteration,2
2583158377820355474,2,Benign|Infilteration,2
2583488968305182348,2,Benign|Infilteration,2
2584519003581508302,2,Benign|Infilteration,2
2589421012474455995,2,Benign|Infilteration,2
2591383297832547052,2,Benign|Infilteration,2
2609397014379100193,2,Benign|Infilteration,2
2610703927937875520,2,Benign|Infilteration,2
2610808099931084569,2,Benign|Infilteration,2
2612620145390688609,2,Benign|Infilteration,2
2625378825131047637,2,Benign|Infilteration,2
2625869299478803914,2,Benign|Infilteration,2
2627149485683072057,2,Benign|Infilteration,2
2634027230061213696,2,Benign|Infilteration,2
2638551841795367910,2,Benign|Infilteration,2
2639584695268598772,2,Benign|Infilteration,2
2644021617539524739,2,Benign|Infilteration,2
2645369665841159921,2,Benign|Infilteration,2
2646185955182293332,2,Benign|Infilteration,2
2648792289773141922,2,Benign|Infilteration,2
2654241050198587334,2,Benign|Infilteration,2
2655122820712709035,2,Benign|Infilteration,2
2657344923601361683,2,Benign|Infilteration,2
2662708470806417733,2,Benign|Infilteration,2
2666122311607585840,2,Benign|Infilteration,2
2673532234790101934,2,Benign|Infilteration,2
2673815478904267772,2,Benign|Infilteration,2
2682465246853386413,2,Benign|Infilteration,2
2682889182999247174,2,Benign|Infilteration,2
2685026831716807916,2,Benign|Infilteration,2
2690321327085493918,2,Benign|Infilteration,2
2691646217289652315,2,Benign|Infilteration,2
2691670888656967121,2,Benign|Infilteration,2
2695411549360905114,2,Benign|Infilteration,2
2696378815114131910,2,Benign|Infilteration,2
2697712589004086256,2,Benign|Infilteration,2
2697807941471745663,2,Benign|Infilteration,2
2698702970909257635,2,Benign|Infilteration,2
2702415911621601986,2,Benign|Infilteration,2
2707220053147830721,2,Benign|Infilteration,2
2716934687059718829,2,Benign|Infilteration,2
2718209481008008425,2,Benign|Infilteration,2
2725660590575600901,2,Benign|Infilteration,2
2731488806710370055,2,Benign|Infilteration,2
2732339099004115624,2,Benign|Infilteration,2
2738374263108128239,2,Benign|Infilteration,2
2739279684625881861,2,Benign|Infilteration,2
2744224518239539467,2,Benign|Infilteration,2
2745322445901178424,2,Benign|Infilteration,2
2757045355443352224,2,Benign|Infilteration,2
2757161861883469612,2,Benign|Infilteration,2
2759558619318587976,2,Benign|Infilteration,2
2759817938244568021,2,Benign|Infilteration,2
2762650480891350338,2,Benign|Infilteration,2
2764372648717033728,2,Benign|Infilteration,2
2768128088957275952,2,Benign|Infilteration,2
2771284985692505141,2,Benign|Infilteration,2
2772047451611386525,2,Benign|Infilteration,2
2777912350528726467,2,Benign|Infilteration,2
2784436757730078294,2,Benign|Infilteration,2
2786087807583531426,2,Benign|Infilteration,2
2791327249972372058,2,Benign|Infilteration,2
2794391520222632828,2,Benign|Infilteration,2
2807902143872771753,2,Benign|Infilteration,2
2808941262887115859,2,Benign|Infilteration,2
2809595405685248090,2,Benign|Infilteration,2
2815653649995105420,2,Benign|Infilteration,2
2816580198219899109,2,Benign|Infilteration,2
2829333865075577713,2,Benign|Infilteration,2
2833879893327109089,2,Benign|Infilteration,2
2838371630992546548,2,Benign|Infilteration,2
2849542709321374395,2,Benign|Infilteration,2
2849560847013487110,2,Benign|Infilteration,2
2855105603740348424,2,Benign|Infilteration,2
2857121055096875487,2,Benign|Infilteration,2
2858185613998037054,2,Benign|Infilteration,2
2861552902556988448,2,Benign|Infilteration,2
2866164290393903911,2,Benign|Infilteration,2
2866937860874620210,2,Benign|Infilteration,2
2867062612509010228,2,Benign|Infilteration,2
2870948573025740488,2,Benign|Infilteration,2
2871545668171066831,2,Benign|Infilteration,2
2871685351457510632,2,Benign|Infilteration,2
2872696891733203325,2,Benign|Infilteration,2
2882030706817730642,2,Benign|Infilteration,2
2886466463981281274,2,Benign|Infilteration,2
2897607030827785060,2,Benign|Infilteration,2
2899431993410165925,2,Benign|Infilteration,2
2916356996957667397,2,Benign|Infilteration,2
2918190653147480205,2,Benign|Infilteration,2
2924069639335335670,2,Benign|Infilteration,2
2927010125815424900,2,Benign|Infilteration,2
2929863230225523290,2,Benign|Infilteration,2
2936208391566337400,2,Benign|Infilteration,2
2936518090844314408,2,Benign|Infilteration,2
2937875431438855531,2,Benign|Infilteration,2
2939385464181374467,2,Benign|Infilteration,2
2940160404728553981,2,Benign|Infilteration,2
2945255046450808662,2,Benign|Infilteration,2
2946462545417780659,2,Benign|Infilteration,2
2948819419865138606,2,Benign|Infilteration,2
2949065057840918990,2,Benign|Infilteration,2
2949614656905779077,2,Benign|Infilteration,2
2960545922923179992,2,Benign|Infilteration,2
2963618701843614068,2,Benign|Infilteration,2
2969352317735539047,2,Benign|Infilteration,2
2970229947743700665,2,Benign|Infilteration,2
2970361847736975874,2,Benign|Infilteration,2
2979529441050201930,2,Benign|Infilteration,2
2980581260994124075,2,Benign|Infilteration,2
2980916463496071733,2,Benign|Infilteration,2
2988987632890716753,2,Benign|Infilteration,2
2992445248477756179,2,Benign|Infilteration,2
2994112046171087658,2,Benign|Infilteration,2
2995153815795621834,2,Benign|Infilteration,2
2995362931626757215,2,Benign|Infilteration,2
2997159207464525348,2,Benign|Infilteration,2
2997314007223270792,2,Benign|Infilteration,2
3008885642099223448,2,Benign|Infilteration,2
3009862864607485074,2,Benign|Infilteration,2
3011809027896562566,2,Benign|Infilteration,2
3019538849840354561,2,Benign|Infilteration,2
3023908387276128412,2,Benign|Infilteration,2
3024859736043571935,2,Benign|Infilteration,2
3030885961341597858,2,Benign|Infilteration,2
3031000029677739196,2,Benign|Infilteration,2
3032615973115583554,2,Benign|Infilteration,2
3041729374165756408,2,Benign|Infilteration,2
3042138991907466885,2,Benign|Infilteration,2
3045870084562355340,2,Benign|Infilteration,2
3050020585856206321,2,Benign|Infilteration,2
3052223516991969576,2,Benign|Infilteration,2
3052310749380486632,2,Benign|Infilteration,2
3053088304331182437,2,Benign|Infilteration,2
3054462398091649054,2,Benign|Infilteration,2
3054868855194306423,2,Benign|Infilteration,2
3057266576633232508,2,Benign|Infilteration,2
